,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,fit_to,gaze,gaze_bias,inv_temp,model_descr,sub_ID,sub_ind
16,39.803,19.608,8.165,8.165,2.03,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,6.553,2.228,-1.105,-6.2410000000000005,-6.956,4.673,3.579,-6.497000000000001,-6.528,-2.272,0.444,-7.7360000000000015,-7.0379999999999985,-2.0,0.403,-7.885,-6.605,joint,0,0.0,4.163,Games,7014,219
17,25.003,27.008000000000006,9.014,9.014,1.611,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.755,0.282,0.653,-4.015,-2.4290000000000003,7.393,6.697,-4.096,-6.313,-3.942,3.842,3.229,-1.7819999999999998,1.04,2.369,-6.8660000000000005,-5.422999999999999,joint,0,0.0,2.219,Games,7015,220
18,20.553,29.233,1.744,1.744,1.503,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.537,2.911,0.013,-3.632,-5.484,-0.56,2.9210000000000003,-3.681,-7.1789999999999985,1.3119999999999998,2.475,-3.74,-5.947,-0.624,0.04,-3.882,-6.002999999999999,joint,0,0.0,1.705,Games,7016,221
19,27.054,25.983,3.658,3.658,1.664,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.636,4.856,6.752000000000002,-1.4880000000000002,-0.928,9.642,14.586,-2.54,1.345,4.921,3.975,-0.261,-2.299,4.186,4.495,1.907,-1.8,joint,0,0.0,0.246,Games,7017,222
20,71.185,3.917,1.564,1.564,3.315,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.275,1.005,2.476,-5.074,-3.068,1.605,6.539,-4.613,-5.1320000000000014,11.442,-0.679,-4.334,-0.38,2.365,0.687,-4.2010000000000005,-2.19,joint,0,0.0,0.373,Games,7019,224
21,42.106,18.456,9.833,9.833,2.105,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,11.375,1.3769999999999998,3.3760000000000003,-1.554,-10.671,12.186,5.015,9.564,-9.848,8.027999999999999,-0.151,-2.85,-9.296,4.995,4.415,-1.948,-4.682,joint,0,0.0,1.813,Games,7021,225
22,48.274,15.373,4.105,4.105,2.318,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,5.544,5.89,10.66,-1.4780000000000002,-3.613,5.443,6.972,0.225,-4.147,6.584,6.4670000000000005,-3.358,-3.037,3.5780000000000003,4.6110000000000015,-3.113,-2.665,joint,0,0.0,0.227,Games,7022,226
23,90.065,-5.523,0.527,0.527,4.453,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.684,5.782,-1.633,-5.934,-5.7620000000000005,6.436,3.974,-6.167000000000002,7.456,4.83,-0.35600000000000004,0.266,-0.05,-11.21,11.345999999999998,-8.904,-0.5760000000000001,joint,0,0.0,0.104,Games,7023,227
24,41.747,18.636,5.897,5.897,2.093,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,8.424,12.28,8.005,-3.7,-11.669,-4.2010000000000005,3.969,-5.94,-6.385,1.604,2.117,-7.358,-3.795,12.186,8.445,-3.192,-1.816,joint,0,0.0,0.255,Games,7024,228
25,30.105,24.457,2.955,2.955,1.745,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,8.872,7.774,-0.8490000000000001,-9.91,-10.797,3.063,-2.551,-8.578,-7.227,1.25,6.776,-10.933,-13.456,0.698,-1.775,-7.803,-4.837,joint,0,0.0,0.28600000000000003,Games,7025,229
26,110.539,-15.76,2.07,2.07,6.1320000000000014,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.66,-0.457,-0.687,-2.825,1.509,-1.711,0.374,-1.324,-3.712,-1.257,0.116,-2.221,1.511,0.197,-1.367,-0.092,0.064,joint,0,0.0,0.7170000000000001,Games,7026,230
27,65.236,6.892,0.78,0.78,3.0210000000000004,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.289,2.382,3.1010000000000004,-0.535,-0.147,2.607,2.297,0.387,0.5589999999999999,-0.361,-1.521,-1.243,-0.912,-0.35600000000000004,-0.125,-1.457,-1.367,joint,0,0.0,0.931,Games,7027,231
28,57.803,10.608,9.58,9.58,2.687,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,10.928,5.4129999999999985,-1.092,-0.033,-2.992,5.4289999999999985,11.104,-1.6269999999999998,-13.067,1.163,0.951,-9.766,-2.675,2.888,2.639,-2.281,-5.025,joint,0,0.0,2.503,Games,7028,232
29,-49.059,64.039,4.227,4.227,0.506,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,6.982,4.288,0.5479999999999999,0.977,-5.169,0.669,-0.476,-5.415,-5.097,4.15,0.873,-5.048,-5.584,4.18,0.647,-5.65,-6.058,joint,0,0.0,0.631,Games,7029,233
30,32.194,23.412,9.978,9.978,1.803,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,16.507,4.298,0.767,-1.169,-15.753,12.338,-3.105,-3.424,-6.226,19.869,17.599,-15.576,-6.537000000000001,5.76,9.898,-8.632,-10.566,joint,0,0.0,1.874,Games,7030,234
31,-61.519,70.26899999999999,8.033999999999999,8.033999999999999,0.414,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,11.546,8.931000000000003,3.313,-6.765,-11.140999999999998,-2.878,9.412,-5.214,-5.6960000000000015,-3.076,0.748,-6.877999999999999,-7.194,0.619,-4.878,-11.228,-7.298999999999999,joint,0,0.0,3.395,Games,7031,235
32,116.418,-18.7,0.764,0.764,6.721,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.35700000000000004,5.473,6.4910000000000005,-6.7170000000000005,2.062,-4.468,0.812,6.872000000000001,0.153,0.312,-7.822999999999999,1.096,-5.306,-0.7559999999999999,8.969,1.622,-0.7340000000000001,joint,0,0.0,0.119,Games,8001,236
33,47.627,15.696,2.392,2.392,2.294,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.295,-2.454,0.07400000000000001,-2.874,-7.667000000000002,3.045,0.19,-3.247,-3.743,0.016,1.918,-2.99,-5.371,4.057,0.6409999999999999,-3.821,-2.402,joint,0,0.0,0.26,Games,8002,237
34,48.31800000000001,15.35,8.357999999999999,8.357999999999999,2.319,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.708,-1.122,10.137,0.156,3.411,3.025,4.311,0.194,5.76,3.393,1.101,-5.005,0.157,5.672999999999999,2.977,-3.66,-0.757,joint,0,0.0,2.432,Games,8003,238
35,33.087,22.966,3.213,3.213,1.828,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.583,0.753,0.061,-1.901,-3.447,16.654,5.012,-3.0210000000000004,-2.772,1.624,0.293,-2.239,-2.991,-1.999,0.285,-1.694,-2.407,joint,0,0.0,0.831,Games,8004,239
36,24.337,27.341,6.808,6.808,1.594,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,8.776,13.383,3.827,-11.648,-11.29,0.126,-1.347,-7.745,-12.095,2.502,7.502999999999999,-9.102,-8.799,-1.171,5.586,-9.582,-12.091,joint,0,0.0,3.415,Games,8005,240
37,45.043,16.988,9.312,9.312,2.2030000000000003,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,6.199,3.482,1.5530000000000002,-5.925,-5.401,8.738999999999999,13.769,-6.843,-3.771,0.561,-1.425,-0.171,-6.0520000000000005,7.495,0.887,-1.142,-6.4220000000000015,joint,0,0.0,2.651,Games,8006,241
38,82.05,-1.515,8.446,8.446,3.929,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.192,4.776,6.735,6.5379999999999985,1.943,19.893,11.252,10.527,9.158,-13.409,13.643,-19.949,3.742,3.182,-2.555,-16.514,-4.725,joint,0,0.0,2.35,Games,8009,243
39,59.006,10.006,0.782,0.782,2.741,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.524,2.635,6.101,-2.638,-2.073,9.569,4.421,0.328,0.068,-1.704,-3.26,-5.7360000000000015,-5.471,0.349,-3.15,-3.4730000000000003,-3.807,joint,0,0.0,0.461,Games,8010,244
40,125.48,-23.231,0.601,0.601,7.7429999999999986,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.014,-0.231,-0.8590000000000001,-1.446,-1.605,9.565,2.553,-11.778,-5.019,-0.121,-0.5429999999999999,-2.64,1.695,-0.006,-0.726,-0.835,-0.957,joint,0,0.0,1.235,Games,8011,245
41,78.506,0.256,2.396,2.396,3.717,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.019,10.429,2.21,-1.574,-2.787,4.752,3.365,-1.033,-4.91,-1.304,4.339,-5.435,-9.077,11.005999999999998,0.899,-6.52,-5.599,joint,0,0.0,0.463,Games,8012,246
42,107.862,-14.422,0.706,0.706,5.881,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.377,1.958,3.827,-0.26,0.084,4.8610000000000015,4.556,-2.8310000000000004,0.298,4.226,2.4130000000000003,0.43,-0.34600000000000003,9.41,1.859,1.115,0.279,joint,0,0.0,1.386,Games,8013,247
43,70.803,4.1080000000000005,3.54,3.54,3.2960000000000003,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.628,4.958,3.373,-1.388,1.521,3.626,4.534,1.942,-1.633,3.452,5.269,3.059,2.103,4.833,3.1060000000000003,1.87,0.939,joint,0,0.0,3.568,Games,8014,248
44,29.535,24.742,1.984,1.984,1.729,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,5.207999999999998,2.257,4.072,-5.4929999999999986,-5.609,-2.3680000000000003,-1.767,-6.402,-5.859,-1.932,-0.078,-6.14,-7.045,-3.11,2.186,-6.456,-5.52,joint,0,0.0,1.366,Games,8015,249
45,5.672999999999999,36.673,1.991,1.991,1.1909999999999998,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.315,1.212,3.486,4.46,2.96,6.973,2.524,2.272,4.7810000000000015,-2.436,-2.639,-2.552,-4.586,1.095,-0.695,-2.696,-3.941,joint,0,0.0,0.436,Games,8016,250
46,25.901,26.559,9.246,9.246,1.634,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.192,-2.605,-5.17,7.154,-4.928,13.194,2.754,2.302,-3.074,0.684,-1.614,4.381,-7.616,-1.777,-6.131,-4.052,-5.291,joint,0,0.0,2.6860000000000004,Games,8017,251
47,64.607,7.206,1.189,1.189,2.991,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.652,5.086,1.342,-0.8909999999999999,-3.964,6.626,9.325,6.569,2.62,0.29100000000000004,-3.788,-7.011,-3.684,3.587,2.314,-3.59,-14.459,joint,0,0.0,0.438,Games,8018,252
48,-32.613,55.816,2.321,2.321,0.655,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.662,5.464,5.569,1.768,1.643,8.843,6.72,1.4509999999999998,1.474,6.521,6.5139999999999985,1.716,2.014,5.919,4.894,1.6,4.704,joint,0,0.0,1.177,Games,8019,253
49,53.234,12.892,0.7929999999999999,0.7929999999999999,2.505,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.861,1.234,2.172,-2.449,-3.234,14.123,3.993,-2.24,-2.456,-1.035,-2.382,-4.599,-3.651,-0.193,0.726,-3.48,-3.662,joint,0,0.0,0.603,Games,8020,254
50,49.848,14.585,1.03,1.03,2.376,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.435,1.3030000000000002,0.79,-0.4270000000000001,1.716,3.185,2.992,-0.725,-0.28,2.166,1.835,1.888,0.448,2.849,1.432,0.321,0.158,joint,0,0.0,0.657,Games,8021,255
51,28.192,25.413,8.154,8.154,1.693,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-8.141,8.2,5.73,-0.408,-4.841,13.216,4.251,3.464,0.6659999999999999,7.38,-5.605,-2.384,-9.351,8.705,1.768,-2.225,0.0,joint,0,0.0,2.785,Games,8022,256
52,91.435,-6.207999999999998,2.574,2.574,4.549,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-6.4,-1.462,-13.061,-4.216,12.76,1.993,0.6759999999999999,-4.441,-4.708,2.303,-6.356,2.274,-3.539,-1.829,-11.11,1.291,-8.587,joint,0,0.0,0.102,Games,8023,257
53,-17.166,48.092,2.937,2.937,0.8340000000000001,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.291,6.067,6.584,-2.414,-8.793,2.076,8.969,-11.245,-12.024,6.224,4.08,-2.18,-6.465,6.282,2.655,-11.187,-4.788,joint,0,0.0,1.152,Games,8024,258
54,117.397,-19.189,1.895,1.895,6.825,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.033,18.486,7.9529999999999985,-4.587,-4.457,3.961,14.51,-5.144,-1.044,0.659,2.077,-6.459,-15.136,0.951,5.275,-8.472000000000001,-9.426,joint,0,0.0,0.171,Games,8025,259
55,29.263,24.878,1.217,1.217,1.722,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.85,0.813,0.645,-3.592,-3.169,1.395,-0.918,-2.289,-2.485,0.417,1.177,-2.425,-3.298,10.37,0.741,-2.8310000000000004,-3.33,joint,0,0.0,0.892,Games,8026,260
56,-9.296,44.158,2.113,2.113,0.943,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.5,3.432,1.929,-3.248,-3.766,2.892,1.51,-6.94,-3.954,1.7080000000000002,2.897,-3.596,-3.8,2.889,4.013,-2.564,-5.439,joint,0,0.0,0.627,Games,8027,261
57,91.3,-6.14,2.635,2.635,4.54,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.828,1.974,-2.843,-2.891,8.421,1.541,3.817,3.275,-3.05,8.238999999999999,4.809,2.0580000000000003,-0.157,1.221,-4.133,3.389,-1.187,joint,0,0.0,0.313,Games,8028,262
58,65.407,6.806,4.683,4.683,3.029,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,11.317,-9.649,19.535,-6.0760000000000005,-18.472,17.164,16.092,-6.698,-16.752,15.152,12.545,-6.382999999999999,-19.183,8.136000000000001,15.839,-0.969,-7.113,joint,0,0.0,4.762,Games,8029,263
59,49.305,14.857,0.354,0.354,2.355,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.34,0.405,1.861,-0.542,-1.618,2.001,2.9160000000000004,2.01,1.506,-2.495,-2.069,-2.378,-1.946,-0.018000000000000002,-2.364,-2.03,-3.645,joint,0,0.0,0.775,Games,8030,264
60,49.427,14.796,3.005,3.005,2.36,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.23,3.595,7.186,-3.865,-4.228,4.21,9.003,1.062,-2.466,5.818,6.707999999999998,0.123,-1.093,2.775,1.205,2.103,-2.3,joint,0,0.0,0.501,Games,8031,265
61,-9.036,44.027,5.689,5.689,0.947,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,6.468,2.78,-0.42,-6.625,-4.9110000000000005,2.29,9.192,-5.3660000000000005,-3.459,4.132,0.521,-7.485,-1.088,3.589,0.229,-4.288,-2.291,joint,0,0.0,0.677,Games,8032,266
62,54.242,12.389,2.605,2.605,2.544,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-4.202,7.296,2.531,-0.175,-2.7260000000000004,8.972999999999997,-3.673,-8.466000000000001,-4.596,4.876,9.57,1.36,-3.3310000000000004,3.54,6.715,0.123,-2.052,joint,0,0.0,0.105,Games,8035,267
63,11.083,33.968,5.166,5.166,1.296,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-1.993,7.167999999999998,6.81,-7.7879999999999985,-1.807,11.89,11.933,-8.401,-9.186,-7.737,2.48,1.659,-3.815,4.173,-2.688,-0.14,-12.272,joint,0,0.0,4.413,Games,8036,268
64,92.904,-6.943,2.362,2.362,4.655,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.534,13.115,4.996,-7.5310000000000015,-2.449,9.681,0.773,-1.349,-7.777,-3.415,-1.538,-6.145,-8.774,10.32,3.624,-7.141,-8.771,joint,0,0.0,0.138,Games,8037,269
65,63.79,7.615,1.179,1.179,2.954,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.7490000000000001,2.741,9.997,-7.816,-2.974,8.737,3.1210000000000004,-8.546,-8.683,10.66,2.776,-9.444,-6.25,1.6740000000000002,7.961,-0.945,-2.928,joint,0,0.0,0.236,Games,8038,270
66,37.413,20.803,2.3080000000000003,2.3080000000000003,1.956,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.898,3.747,-1.26,-0.4,-3.58,5.746,2.41,-2.197,-2.128,-1.307,-1.5830000000000002,-3.375,-3.108,8.341000000000001,-0.052000000000000005,-3.894,-4.354,joint,0,0.0,0.472,Games,8039,271
67,22.991,28.014,2.116,2.116,1.561,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.55,0.644,-1.402,0.917,2.15,-0.231,0.907,-1.204,-0.5429999999999999,-0.517,1.0590000000000002,-1.569,0.621,-0.332,1.5419999999999998,-0.025,-2.064,joint,0,0.0,0.518,Games,8040,272
68,97.961,-9.471,2.761,2.761,5.032,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,5.601,5.407,7.482,-1.811,9.084,2.007,12.218,11.679,0.384,3.27,4.442,-4.134,-2.737,-0.044,-2.467,-2.89,-3.14,joint,0,0.0,0.463,Games,8041,273
69,12.168,33.426,5.542999999999998,5.542999999999998,1.318,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,14.77,13.715,0.241,-15.874,-10.255,12.729,12.81,-11.739,-9.656,8.823,12.343,-9.733,-14.452,-5.459,3.568,-4.305,-12.064,joint,0,0.0,4.6930000000000005,Games,8042,274
70,36.153,21.433000000000003,1.199,1.199,1.918,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.564,-1.263,0.774,-1.6669999999999998,-0.604,1.865,4.078,-1.904,-1.491,3.962,-0.634,0.101,-2.2840000000000003,0.578,0.871,-1.907,0.085,joint,0,0.0,0.32299999999999995,Games,8043,275
71,7.45,35.785,7.987,7.987,1.225,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.386,1.114,6.877999999999999,-2.232,-2.462,5.269,4.175,-5.893,-4.891,7.637,3.909,-2.753,0.211,10.212,10.374,1.963,-9.633,joint,0,0.0,3.379,Games,8044,276
72,31.529,23.745,0.5770000000000001,0.5770000000000001,1.784,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.795,6.862,2.7880000000000003,-4.63,-8.306000000000001,7.229,6.555,-8.055,-4.055,6.091,7.164,-1.935,-9.303,6.157,7.407,-4.1530000000000005,-8.894,joint,0,0.0,0.246,Games,8045,277
73,-0.711,39.865,0.27,0.27,1.078,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-2.559,5.289,5.957000000000002,-3.165,-7.5310000000000015,-1.307,8.642000000000001,-0.831,-5.185,4.802,9.798,-3.824,-5.95,2.807,5.542999999999998,-2.806,-6.067,joint,0,0.0,0.16899999999999998,Games,8046,278
