,choice,cost,player_type,score,trial,work_confidence,block,pay_inspect,batch,subID,mode,psiturk_status,data_status,bonus,choice_num
22,not inspect,21,pess,40,7,50.0,1,20,batch2,3005,live,4,complete,0.2,0
23,inspect,20,pess,20,8,50.0,1,20,batch2,3005,live,4,complete,0.2,1
24,not inspect,21,pess,40,9,50.0,1,20,batch2,3005,live,4,complete,0.2,0
25,inspect,20,pess,20,10,,1,20,batch2,3005,live,4,complete,0.2,1
26,not inspect,21,pess,40,11,,1,20,batch2,3005,live,4,complete,0.2,0
27,inspect,20,pess,20,12,,1,20,batch2,3005,live,4,complete,0.2,1
28,not inspect,21,pess,40,13,,1,20,batch2,3005,live,4,complete,0.2,0
29,inspect,20,pess,20,14,,1,20,batch2,3005,live,4,complete,0.2,1
0,inspect,15,pess,25,0,25.0,0,15,batch2,3008,live,4,complete,0.64,1
1,not inspect,25,pess,40,1,25.0,0,15,batch2,3008,live,4,complete,0.64,0
2,inspect,15,pess,25,2,25.0,0,15,batch2,3008,live,4,complete,0.64,1
3,not inspect,25,pess,40,3,25.0,0,15,batch2,3008,live,4,complete,0.64,0
4,not inspect,20,pess,40,4,25.0,0,15,batch2,3008,live,4,complete,0.64,0
5,inspect,18,pess,22,5,25.0,0,15,batch2,3008,live,4,complete,0.64,1
6,inspect,19,pess,21,6,25.0,0,15,batch2,3008,live,4,complete,0.64,1
7,inspect,20,pess,20,7,25.0,0,15,batch2,3008,live,4,complete,0.64,1
8,not inspect,21,pess,40,8,25.0,0,15,batch2,3008,live,4,complete,0.64,0
9,inspect,20,pess,20,9,25.0,0,15,batch2,3008,live,4,complete,0.64,1
10,not inspect,21,pess,40,10,,0,15,batch2,3008,live,4,complete,0.64,0
11,not inspect,20,pess,40,11,,0,15,batch2,3008,live,4,complete,0.64,0
12,inspect,19,pess,21,12,,0,15,batch2,3008,live,4,complete,0.64,1
13,not inspect,20,pess,40,13,,0,15,batch2,3008,live,4,complete,0.64,0
14,inspect,19,pess,21,14,,0,15,batch2,3008,live,4,complete,0.64,1
15,inspect,15,opt,15,0,5.0,1,20,batch2,3008,live,4,complete,0.64,1
16,inspect,25,opt,5,1,5.0,1,20,batch2,3008,live,4,complete,0.64,1
17,not inspect,30,opt,0,2,5.0,1,20,batch2,3008,live,4,complete,0.64,0
18,inspect,20,opt,10,3,5.0,1,20,batch2,3008,live,4,complete,0.64,1
19,not inspect,30,opt,0,4,5.0,1,20,batch2,3008,live,4,complete,0.64,0
20,not inspect,25,opt,0,5,5.0,1,20,batch2,3008,live,4,complete,0.64,0
21,not inspect,23,opt,0,6,5.0,1,20,batch2,3008,live,4,complete,0.64,0
22,not inspect,22,opt,0,7,5.0,1,20,batch2,3008,live,4,complete,0.64,0
23,not inspect,21,opt,0,8,5.0,1,20,batch2,3008,live,4,complete,0.64,0
24,inspect,20,opt,10,9,5.0,1,20,batch2,3008,live,4,complete,0.64,1
25,not inspect,21,opt,0,10,,1,20,batch2,3008,live,4,complete,0.64,0
26,inspect,20,opt,10,11,,1,20,batch2,3008,live,4,complete,0.64,1
27,not inspect,21,opt,0,12,,1,20,batch2,3008,live,4,complete,0.64,0
28,inspect,20,opt,10,13,,1,20,batch2,3008,live,4,complete,0.64,1
29,not inspect,21,opt,0,14,,1,20,batch2,3008,live,4,complete,0.64,0
0,not inspect,15,opt,0,0,75.0,0,5,batch2,3009,live,4,complete,0.19,0
1,inspect,5,opt,25,1,75.0,0,5,batch2,3009,live,4,complete,0.19,1
2,inspect,15,opt,15,2,75.0,0,5,batch2,3009,live,4,complete,0.19,1
3,not inspect,25,opt,0,3,75.0,0,5,batch2,3009,live,4,complete,0.19,0
4,inspect,15,opt,15,4,75.0,0,5,batch2,3009,live,4,complete,0.19,1
5,inspect,20,opt,10,5,75.0,0,5,batch2,3009,live,4,complete,0.19,1
6,not inspect,23,opt,0,6,75.0,0,5,batch2,3009,live,4,complete,0.19,0
7,inspect,22,opt,8,7,75.0,0,5,batch2,3009,live,4,complete,0.19,1
8,not inspect,23,opt,0,8,75.0,0,5,batch2,3009,live,4,complete,0.19,0
9,not inspect,22,opt,0,9,75.0,0,5,batch2,3009,live,4,complete,0.19,0
10,not inspect,21,opt,0,10,,0,5,batch2,3009,live,4,complete,0.19,0
11,not inspect,20,opt,0,11,,0,5,batch2,3009,live,4,complete,0.19,0
12,inspect,19,opt,11,12,,0,5,batch2,3009,live,4,complete,0.19,1
13,not inspect,20,opt,0,13,,0,5,batch2,3009,live,4,complete,0.19,0
14,not inspect,19,opt,0,14,,0,5,batch2,3009,live,4,complete,0.19,0
15,inspect,15,pess,25,0,40.0,1,10,batch2,3009,live,4,complete,0.19,1
16,inspect,25,pess,15,1,40.0,1,10,batch2,3009,live,4,complete,0.19,1
17,not inspect,30,pess,40,2,40.0,1,10,batch2,3009,live,4,complete,0.19,0
18,inspect,20,pess,20,3,40.0,1,10,batch2,3009,live,4,complete,0.19,1
19,not inspect,30,pess,40,4,40.0,1,10,batch2,3009,live,4,complete,0.19,0
20,inspect,25,pess,15,5,40.0,1,10,batch2,3009,live,4,complete,0.19,1
21,not inspect,28,pess,40,6,40.0,1,10,batch2,3009,live,4,complete,0.19,0
22,not inspect,27,pess,40,7,40.0,1,10,batch2,3009,live,4,complete,0.19,0
23,not inspect,26,pess,40,8,40.0,1,10,batch2,3009,live,4,complete,0.19,0
24,not inspect,25,pess,40,9,40.0,1,10,batch2,3009,live,4,complete,0.19,0
25,not inspect,24,pess,40,10,,1,10,batch2,3009,live,4,complete,0.19,0
26,not inspect,23,pess,40,11,,1,10,batch2,3009,live,4,complete,0.19,0
27,not inspect,22,pess,40,12,,1,10,batch2,3009,live,4,complete,0.19,0
28,inspect,21,pess,19,13,,1,10,batch2,3009,live,4,complete,0.19,1
29,not inspect,22,pess,40,14,,1,10,batch2,3009,live,4,complete,0.19,0
0,not inspect,15,opt,0,0,50.0,0,5,batch2,3011,live,4,complete,0.59,0
1,not inspect,5,opt,0,1,50.0,0,5,batch2,3011,live,4,complete,0.59,0
2,inspect,0,opt,30,2,50.0,0,5,batch2,3011,live,4,complete,0.59,1
3,not inspect,10,opt,0,3,50.0,0,5,batch2,3011,live,4,complete,0.59,0
4,inspect,0,opt,30,4,50.0,0,5,batch2,3011,live,4,complete,0.59,1
5,not inspect,5,opt,0,5,50.0,0,5,batch2,3011,live,4,complete,0.59,0
6,inspect,3,opt,27,6,50.0,0,5,batch2,3011,live,4,complete,0.59,1
7,inspect,4,opt,26,7,50.0,0,5,batch2,3011,live,4,complete,0.59,1
8,inspect,5,opt,25,8,50.0,0,5,batch2,3011,live,4,complete,0.59,1
9,not inspect,6,opt,0,9,50.0,0,5,batch2,3011,live,4,complete,0.59,0
10,inspect,5,opt,25,10,,0,5,batch2,3011,live,4,complete,0.59,1
11,not inspect,6,opt,0,11,,0,5,batch2,3011,live,4,complete,0.59,0
12,inspect,5,opt,25,12,,0,5,batch2,3011,live,4,complete,0.59,1
13,not inspect,6,opt,0,13,,0,5,batch2,3011,live,4,complete,0.59,0
14,inspect,5,opt,25,14,,0,5,batch2,3011,live,4,complete,0.59,1
15,not inspect,15,pess,40,0,50.0,1,5,batch2,3011,live,4,complete,0.59,0
16,inspect,5,pess,35,1,50.0,1,5,batch2,3011,live,4,complete,0.59,1
17,not inspect,15,pess,40,2,50.0,1,5,batch2,3011,live,4,complete,0.59,0
18,inspect,5,pess,35,3,50.0,1,5,batch2,3011,live,4,complete,0.59,1
19,not inspect,10,pess,40,4,50.0,1,5,batch2,3011,live,4,complete,0.59,0
20,not inspect,8,pess,40,5,50.0,1,5,batch2,3011,live,4,complete,0.59,0
21,not inspect,7,pess,40,6,50.0,1,5,batch2,3011,live,4,complete,0.59,0
22,not inspect,6,pess,40,7,50.0,1,5,batch2,3011,live,4,complete,0.59,0
23,inspect,5,pess,35,8,50.0,1,5,batch2,3011,live,4,complete,0.59,1
24,not inspect,6,pess,40,9,50.0,1,5,batch2,3011,live,4,complete,0.59,0
25,inspect,5,pess,35,10,,1,5,batch2,3011,live,4,complete,0.59,1
26,not inspect,6,pess,40,11,,1,5,batch2,3011,live,4,complete,0.59,0
27,inspect,5,pess,35,12,,1,5,batch2,3011,live,4,complete,0.59,1
28,not inspect,6,pess,40,13,,1,5,batch2,3011,live,4,complete,0.59,0
29,inspect,5,pess,35,14,,1,5,batch2,3011,live,4,complete,0.59,1
0,inspect,15,opt,15,0,2.0,0,10,batch2,3013,live,4,complete,0.28,1
1,inspect,25,opt,5,1,2.0,0,10,batch2,3013,live,4,complete,0.28,1
2,inspect,30,opt,0,2,2.0,0,10,batch2,3013,live,4,complete,0.28,1
3,inspect,30,opt,0,3,2.0,0,10,batch2,3013,live,4,complete,0.28,1
4,inspect,30,opt,0,4,2.0,0,10,batch2,3013,live,4,complete,0.28,1
5,inspect,30,opt,0,5,2.0,0,10,batch2,3013,live,4,complete,0.28,1
6,inspect,30,opt,0,6,2.0,0,10,batch2,3013,live,4,complete,0.28,1
7,inspect,30,opt,0,7,2.0,0,10,batch2,3013,live,4,complete,0.28,1
8,inspect,30,opt,0,8,2.0,0,10,batch2,3013,live,4,complete,0.28,1
9,inspect,30,opt,0,9,2.0,0,10,batch2,3013,live,4,complete,0.28,1
10,inspect,30,opt,0,10,,0,10,batch2,3013,live,4,complete,0.28,1
11,inspect,30,opt,0,11,,0,10,batch2,3013,live,4,complete,0.28,1
12,inspect,30,opt,0,12,,0,10,batch2,3013,live,4,complete,0.28,1
13,inspect,30,opt,0,13,,0,10,batch2,3013,live,4,complete,0.28,1
14,inspect,30,opt,0,14,,0,10,batch2,3013,live,4,complete,0.28,1
15,not inspect,15,pess,40,0,75.0,1,0,batch2,3013,live,4,complete,0.28,0
16,not inspect,5,pess,40,1,75.0,1,0,batch2,3013,live,4,complete,0.28,0
17,not inspect,0,pess,40,2,75.0,1,0,batch2,3013,live,4,complete,0.28,0
18,not inspect,0,pess,40,3,75.0,1,0,batch2,3013,live,4,complete,0.28,0
19,not inspect,0,pess,40,4,75.0,1,0,batch2,3013,live,4,complete,0.28,0
20,not inspect,0,pess,40,5,75.0,1,0,batch2,3013,live,4,complete,0.28,0
21,not inspect,0,pess,40,6,75.0,1,0,batch2,3013,live,4,complete,0.28,0
22,not inspect,0,pess,40,7,75.0,1,0,batch2,3013,live,4,complete,0.28,0
23,not inspect,0,pess,40,8,75.0,1,0,batch2,3013,live,4,complete,0.28,0
24,not inspect,0,pess,40,9,75.0,1,0,batch2,3013,live,4,complete,0.28,0
25,not inspect,0,pess,40,10,,1,0,batch2,3013,live,4,complete,0.28,0
26,not inspect,0,pess,40,11,,1,0,batch2,3013,live,4,complete,0.28,0
27,not inspect,0,pess,40,12,,1,0,batch2,3013,live,4,complete,0.28,0
28,not inspect,0,pess,40,13,,1,0,batch2,3013,live,4,complete,0.28,0
29,not inspect,0,pess,40,14,,1,0,batch2,3013,live,4,complete,0.28,0
0,inspect,15,pess,25,0,25.0,0,15,batch2,3014,live,4,complete,0.45,1
1,not inspect,25,pess,40,1,25.0,0,15,batch2,3014,live,4,complete,0.45,0
2,inspect,15,pess,25,2,25.0,0,15,batch2,3014,live,4,complete,0.45,1
3,not inspect,25,pess,40,3,25.0,0,15,batch2,3014,live,4,complete,0.45,0
4,not inspect,20,pess,40,4,25.0,0,15,batch2,3014,live,4,complete,0.45,0
5,inspect,18,pess,22,5,25.0,0,15,batch2,3014,live,4,complete,0.45,1
6,not inspect,19,pess,40,6,25.0,0,15,batch2,3014,live,4,complete,0.45,0
7,inspect,18,pess,22,7,25.0,0,15,batch2,3014,live,4,complete,0.45,1
8,not inspect,19,pess,40,8,25.0,0,15,batch2,3014,live,4,complete,0.45,0
9,inspect,18,pess,22,9,25.0,0,15,batch2,3014,live,4,complete,0.45,1
10,not inspect,19,pess,40,10,,0,15,batch2,3014,live,4,complete,0.45,0
11,inspect,18,pess,22,11,,0,15,batch2,3014,live,4,complete,0.45,1
12,not inspect,19,pess,40,12,,0,15,batch2,3014,live,4,complete,0.45,0
13,inspect,18,pess,22,13,,0,15,batch2,3014,live,4,complete,0.45,1
14,not inspect,19,pess,40,14,,0,15,batch2,3014,live,4,complete,0.45,0
15,inspect,15,opt,15,0,50.0,1,15,batch2,3014,live,4,complete,0.45,1
16,not inspect,25,opt,0,1,50.0,1,15,batch2,3014,live,4,complete,0.45,0
17,inspect,15,opt,15,2,50.0,1,15,batch2,3014,live,4,complete,0.45,1
18,not inspect,25,opt,0,3,50.0,1,15,batch2,3014,live,4,complete,0.45,0
19,not inspect,20,opt,0,4,50.0,1,15,batch2,3014,live,4,complete,0.45,0
20,inspect,18,opt,12,5,50.0,1,15,batch2,3014,live,4,complete,0.45,1
21,inspect,19,opt,11,6,50.0,1,15,batch2,3014,live,4,complete,0.45,1
22,not inspect,20,opt,0,7,50.0,1,15,batch2,3014,live,4,complete,0.45,0
23,not inspect,19,opt,0,8,50.0,1,15,batch2,3014,live,4,complete,0.45,0
24,inspect,18,opt,12,9,50.0,1,15,batch2,3014,live,4,complete,0.45,1
25,inspect,19,opt,11,10,,1,15,batch2,3014,live,4,complete,0.45,1
26,not inspect,20,opt,0,11,,1,15,batch2,3014,live,4,complete,0.45,0
27,inspect,19,opt,11,12,,1,15,batch2,3014,live,4,complete,0.45,1
28,not inspect,20,opt,0,13,,1,15,batch2,3014,live,4,complete,0.45,0
29,inspect,19,opt,11,14,,1,15,batch2,3014,live,4,complete,0.45,1
0,not inspect,15,opt,0,0,80.0,0,10,batch2,3015,live,4,complete,0.21,0
1,not inspect,5,opt,0,1,80.0,0,10,batch2,3015,live,4,complete,0.21,0
2,inspect,0,opt,30,2,80.0,0,10,batch2,3015,live,4,complete,0.21,1
3,not inspect,10,opt,0,3,80.0,0,10,batch2,3015,live,4,complete,0.21,0
4,not inspect,0,opt,0,4,80.0,0,10,batch2,3015,live,4,complete,0.21,0
5,inspect,0,opt,30,5,80.0,0,10,batch2,3015,live,4,complete,0.21,1
6,inspect,3,opt,27,6,80.0,0,10,batch2,3015,live,4,complete,0.21,1
7,not inspect,4,opt,0,7,80.0,0,10,batch2,3015,live,4,complete,0.21,0
8,not inspect,3,opt,0,8,80.0,0,10,batch2,3015,live,4,complete,0.21,0
9,inspect,2,opt,28,9,80.0,0,10,batch2,3015,live,4,complete,0.21,1
10,not inspect,3,opt,0,10,,0,10,batch2,3015,live,4,complete,0.21,0
11,not inspect,2,opt,0,11,,0,10,batch2,3015,live,4,complete,0.21,0
12,not inspect,1,opt,0,12,,0,10,batch2,3015,live,4,complete,0.21,0
13,not inspect,0,opt,0,13,,0,10,batch2,3015,live,4,complete,0.21,0
14,inspect,0,opt,30,14,,0,10,batch2,3015,live,4,complete,0.21,1
15,not inspect,15,pess,40,0,75.0,1,10,batch2,3015,live,4,complete,0.21,0
16,not inspect,5,pess,40,1,75.0,1,10,batch2,3015,live,4,complete,0.21,0
17,inspect,0,pess,40,2,75.0,1,10,batch2,3015,live,4,complete,0.21,1
18,not inspect,10,pess,40,3,75.0,1,10,batch2,3015,live,4,complete,0.21,0
19,not inspect,0,pess,40,4,75.0,1,10,batch2,3015,live,4,complete,0.21,0
20,inspect,0,pess,40,5,75.0,1,10,batch2,3015,live,4,complete,0.21,1
21,inspect,3,pess,37,6,75.0,1,10,batch2,3015,live,4,complete,0.21,1
22,not inspect,4,pess,40,7,75.0,1,10,batch2,3015,live,4,complete,0.21,0
23,not inspect,3,pess,40,8,75.0,1,10,batch2,3015,live,4,complete,0.21,0
24,not inspect,2,pess,40,9,75.0,1,10,batch2,3015,live,4,complete,0.21,0
25,not inspect,1,pess,40,10,,1,10,batch2,3015,live,4,complete,0.21,0
26,not inspect,0,pess,40,11,,1,10,batch2,3015,live,4,complete,0.21,0
27,inspect,0,pess,40,12,,1,10,batch2,3015,live,4,complete,0.21,1
28,inspect,1,pess,39,13,,1,10,batch2,3015,live,4,complete,0.21,1
29,not inspect,2,pess,40,14,,1,10,batch2,3015,live,4,complete,0.21,0
0,inspect,15,opt,15,0,60.0,0,10,batch2,3018,live,4,complete,0.24,1
1,inspect,25,opt,5,1,60.0,0,10,batch2,3018,live,4,complete,0.24,1
2,inspect,30,opt,0,2,60.0,0,10,batch2,3018,live,4,complete,0.24,1
3,inspect,30,opt,0,3,60.0,0,10,batch2,3018,live,4,complete,0.24,1
4,inspect,30,opt,0,4,60.0,0,10,batch2,3018,live,4,complete,0.24,1
5,inspect,30,opt,0,5,60.0,0,10,batch2,3018,live,4,complete,0.24,1
6,inspect,30,opt,0,6,60.0,0,10,batch2,3018,live,4,complete,0.24,1
7,inspect,30,opt,0,7,60.0,0,10,batch2,3018,live,4,complete,0.24,1
8,inspect,30,opt,0,8,60.0,0,10,batch2,3018,live,4,complete,0.24,1
9,inspect,30,opt,0,9,60.0,0,10,batch2,3018,live,4,complete,0.24,1
10,inspect,30,opt,0,10,,0,10,batch2,3018,live,4,complete,0.24,1
11,inspect,30,opt,0,11,,0,10,batch2,3018,live,4,complete,0.24,1
12,inspect,30,opt,0,12,,0,10,batch2,3018,live,4,complete,0.24,1
13,inspect,30,opt,0,13,,0,10,batch2,3018,live,4,complete,0.24,1
14,inspect,30,opt,0,14,,0,10,batch2,3018,live,4,complete,0.24,1
15,not inspect,15,pess,40,0,40.0,1,6,batch2,3018,live,4,complete,0.24,0
16,not inspect,5,pess,40,1,40.0,1,6,batch2,3018,live,4,complete,0.24,0
17,inspect,0,pess,40,2,40.0,1,6,batch2,3018,live,4,complete,0.24,1
18,not inspect,10,pess,40,3,40.0,1,6,batch2,3018,live,4,complete,0.24,0
19,inspect,0,pess,40,4,40.0,1,6,batch2,3018,live,4,complete,0.24,1
20,inspect,5,pess,35,5,40.0,1,6,batch2,3018,live,4,complete,0.24,1
21,inspect,8,pess,32,6,40.0,1,6,batch2,3018,live,4,complete,0.24,1
22,not inspect,9,pess,40,7,40.0,1,6,batch2,3018,live,4,complete,0.24,0
23,not inspect,8,pess,40,8,40.0,1,6,batch2,3018,live,4,complete,0.24,0
24,not inspect,7,pess,40,9,40.0,1,6,batch2,3018,live,4,complete,0.24,0
25,not inspect,6,pess,40,10,,1,6,batch2,3018,live,4,complete,0.24,0
26,inspect,5,pess,35,11,,1,6,batch2,3018,live,4,complete,0.24,1
27,inspect,6,pess,34,12,,1,6,batch2,3018,live,4,complete,0.24,1
28,not inspect,7,pess,40,13,,1,6,batch2,3018,live,4,complete,0.24,0
29,not inspect,6,pess,40,14,,1,6,batch2,3018,live,4,complete,0.24,0
0,not inspect,15,opt,0,0,20.0,0,9,batch2,3022,live,4,complete,0.24,0
1,inspect,5,opt,25,1,20.0,0,9,batch2,3022,live,4,complete,0.24,1
2,not inspect,15,opt,0,2,20.0,0,9,batch2,3022,live,4,complete,0.24,0
3,inspect,5,opt,25,3,20.0,0,9,batch2,3022,live,4,complete,0.24,1
4,not inspect,10,opt,0,4,20.0,0,9,batch2,3022,live,4,complete,0.24,0
5,inspect,8,opt,22,5,20.0,0,9,batch2,3022,live,4,complete,0.24,1
6,inspect,9,opt,21,6,20.0,0,9,batch2,3022,live,4,complete,0.24,1
7,not inspect,10,opt,0,7,20.0,0,9,batch2,3022,live,4,complete,0.24,0
8,inspect,9,opt,21,8,20.0,0,9,batch2,3022,live,4,complete,0.24,1
9,not inspect,10,opt,0,9,20.0,0,9,batch2,3022,live,4,complete,0.24,0
10,inspect,9,opt,21,10,,0,9,batch2,3022,live,4,complete,0.24,1
11,not inspect,10,opt,0,11,,0,9,batch2,3022,live,4,complete,0.24,0
12,inspect,9,opt,21,12,,0,9,batch2,3022,live,4,complete,0.24,1
13,not inspect,10,opt,0,13,,0,9,batch2,3022,live,4,complete,0.24,0
14,inspect,9,opt,21,14,,0,9,batch2,3022,live,4,complete,0.24,1
15,not inspect,15,pess,40,0,20.0,1,9,batch2,3022,live,4,complete,0.24,0
16,inspect,5,pess,35,1,20.0,1,9,batch2,3022,live,4,complete,0.24,1
17,not inspect,15,pess,40,2,20.0,1,9,batch2,3022,live,4,complete,0.24,0
18,inspect,5,pess,35,3,20.0,1,9,batch2,3022,live,4,complete,0.24,1
19,not inspect,10,pess,40,4,20.0,1,9,batch2,3022,live,4,complete,0.24,0
20,inspect,8,pess,32,5,20.0,1,9,batch2,3022,live,4,complete,0.24,1
21,inspect,9,pess,31,6,20.0,1,9,batch2,3022,live,4,complete,0.24,1
22,not inspect,10,pess,40,7,20.0,1,9,batch2,3022,live,4,complete,0.24,0
23,inspect,9,pess,31,8,20.0,1,9,batch2,3022,live,4,complete,0.24,1
24,not inspect,10,pess,40,9,20.0,1,9,batch2,3022,live,4,complete,0.24,0
25,inspect,9,pess,31,10,,1,9,batch2,3022,live,4,complete,0.24,1
26,not inspect,10,pess,40,11,,1,9,batch2,3022,live,4,complete,0.24,0
27,inspect,9,pess,31,12,,1,9,batch2,3022,live,4,complete,0.24,1
28,not inspect,10,pess,40,13,,1,9,batch2,3022,live,4,complete,0.24,0
29,inspect,9,pess,31,14,,1,9,batch2,3022,live,4,complete,0.24,1
0,inspect,15,pess,25,0,50.0,0,10,batch2,3023,live,4,complete,0.22,1
1,not inspect,25,pess,40,1,50.0,0,10,batch2,3023,live,4,complete,0.22,0
2,not inspect,15,pess,40,2,50.0,0,10,batch2,3023,live,4,complete,0.22,0
3,inspect,5,pess,35,3,50.0,0,10,batch2,3023,live,4,complete,0.22,1
4,not inspect,15,pess,40,4,50.0,0,10,batch2,3023,live,4,complete,0.22,0
5,inspect,10,pess,30,5,50.0,0,10,batch2,3023,live,4,complete,0.22,1
6,inspect,13,pess,27,6,50.0,0,10,batch2,3023,live,4,complete,0.22,1
7,inspect,14,pess,26,7,50.0,0,10,batch2,3023,live,4,complete,0.22,1
8,not inspect,15,pess,40,8,50.0,0,10,batch2,3023,live,4,complete,0.22,0
9,inspect,14,pess,26,9,50.0,0,10,batch2,3023,live,4,complete,0.22,1
10,inspect,15,pess,25,10,,0,10,batch2,3023,live,4,complete,0.22,1
11,not inspect,16,pess,40,11,,0,10,batch2,3023,live,4,complete,0.22,0
12,inspect,15,pess,25,12,,0,10,batch2,3023,live,4,complete,0.22,1
13,not inspect,16,pess,40,13,,0,10,batch2,3023,live,4,complete,0.22,0
14,inspect,15,pess,25,14,,0,10,batch2,3023,live,4,complete,0.22,1
15,inspect,15,opt,15,0,40.0,1,15,batch2,3023,live,4,complete,0.22,1
16,not inspect,25,opt,0,1,40.0,1,15,batch2,3023,live,4,complete,0.22,0
17,inspect,15,opt,15,2,40.0,1,15,batch2,3023,live,4,complete,0.22,1
18,not inspect,25,opt,0,3,40.0,1,15,batch2,3023,live,4,complete,0.22,0
19,not inspect,20,opt,0,4,40.0,1,15,batch2,3023,live,4,complete,0.22,0
20,inspect,18,opt,12,5,40.0,1,15,batch2,3023,live,4,complete,0.22,1
21,not inspect,19,opt,0,6,40.0,1,15,batch2,3023,live,4,complete,0.22,0
22,inspect,18,opt,12,7,40.0,1,15,batch2,3023,live,4,complete,0.22,1
23,not inspect,19,opt,0,8,40.0,1,15,batch2,3023,live,4,complete,0.22,0
24,inspect,18,opt,12,9,40.0,1,15,batch2,3023,live,4,complete,0.22,1
25,not inspect,19,opt,0,10,,1,15,batch2,3023,live,4,complete,0.22,0
26,inspect,18,opt,12,11,,1,15,batch2,3023,live,4,complete,0.22,1
27,not inspect,19,opt,0,12,,1,15,batch2,3023,live,4,complete,0.22,0
28,inspect,18,opt,12,13,,1,15,batch2,3023,live,4,complete,0.22,1
29,not inspect,19,opt,0,14,,1,15,batch2,3023,live,4,complete,0.22,0
0,not inspect,15,pess,40,0,50.0,0,5,batch2,3024,live,4,complete,0.65,0
1,inspect,5,pess,35,1,50.0,0,5,batch2,3024,live,4,complete,0.65,1
2,not inspect,15,pess,40,2,50.0,0,5,batch2,3024,live,4,complete,0.65,0
3,inspect,5,pess,35,3,50.0,0,5,batch2,3024,live,4,complete,0.65,1
4,inspect,10,pess,30,4,50.0,0,5,batch2,3024,live,4,complete,0.65,1
5,not inspect,13,pess,40,5,50.0,0,5,batch2,3024,live,4,complete,0.65,0
6,not inspect,12,pess,40,6,50.0,0,5,batch2,3024,live,4,complete,0.65,0
7,not inspect,11,pess,40,7,50.0,0,5,batch2,3024,live,4,complete,0.65,0
8,inspect,10,pess,30,8,50.0,0,5,batch2,3024,live,4,complete,0.65,1
9,not inspect,11,pess,40,9,50.0,0,5,batch2,3024,live,4,complete,0.65,0
10,inspect,10,pess,30,10,,0,5,batch2,3024,live,4,complete,0.65,1
11,not inspect,11,pess,40,11,,0,5,batch2,3024,live,4,complete,0.65,0
12,not inspect,10,pess,40,12,,0,5,batch2,3024,live,4,complete,0.65,0
13,inspect,9,pess,31,13,,0,5,batch2,3024,live,4,complete,0.65,1
14,not inspect,10,pess,40,14,,0,5,batch2,3024,live,4,complete,0.65,0
15,inspect,15,opt,15,0,5.0,1,5,batch2,3024,live,4,complete,0.65,1
16,inspect,25,opt,5,1,5.0,1,5,batch2,3024,live,4,complete,0.65,1
17,not inspect,30,opt,0,2,5.0,1,5,batch2,3024,live,4,complete,0.65,0
18,inspect,20,opt,10,3,5.0,1,5,batch2,3024,live,4,complete,0.65,1
19,not inspect,30,opt,0,4,5.0,1,5,batch2,3024,live,4,complete,0.65,0
20,inspect,25,opt,5,5,5.0,1,5,batch2,3024,live,4,complete,0.65,1
21,not inspect,28,opt,0,6,5.0,1,5,batch2,3024,live,4,complete,0.65,0
22,not inspect,27,opt,0,7,5.0,1,5,batch2,3024,live,4,complete,0.65,0
23,inspect,26,opt,4,8,5.0,1,5,batch2,3024,live,4,complete,0.65,1
24,inspect,27,opt,3,9,5.0,1,5,batch2,3024,live,4,complete,0.65,1
25,inspect,28,opt,2,10,,1,5,batch2,3024,live,4,complete,0.65,1
26,inspect,29,opt,1,11,,1,5,batch2,3024,live,4,complete,0.65,1
27,not inspect,30,opt,0,12,,1,5,batch2,3024,live,4,complete,0.65,0
28,not inspect,29,opt,0,13,,1,5,batch2,3024,live,4,complete,0.65,0
29,inspect,28,opt,2,14,,1,5,batch2,3024,live,4,complete,0.65,1
0,not inspect,15,opt,0,0,55.0,0,10,batch2,3025,live,4,complete,0.64,0
1,inspect,5,opt,25,1,55.0,0,10,batch2,3025,live,4,complete,0.64,1
2,inspect,15,opt,15,2,55.0,0,10,batch2,3025,live,4,complete,0.64,1
3,inspect,25,opt,5,3,55.0,0,10,batch2,3025,live,4,complete,0.64,1
4,inspect,30,opt,0,4,55.0,0,10,batch2,3025,live,4,complete,0.64,1
5,inspect,30,opt,0,5,55.0,0,10,batch2,3025,live,4,complete,0.64,1
6,inspect,30,opt,0,6,55.0,0,10,batch2,3025,live,4,complete,0.64,1
7,inspect,30,opt,0,7,55.0,0,10,batch2,3025,live,4,complete,0.64,1
8,not inspect,30,opt,0,8,55.0,0,10,batch2,3025,live,4,complete,0.64,0
9,inspect,20,opt,10,9,55.0,0,10,batch2,3025,live,4,complete,0.64,1
10,inspect,25,opt,5,10,,0,10,batch2,3025,live,4,complete,0.64,1
11,inspect,28,opt,2,11,,0,10,batch2,3025,live,4,complete,0.64,1
12,inspect,29,opt,1,12,,0,10,batch2,3025,live,4,complete,0.64,1
13,inspect,30,opt,0,13,,0,10,batch2,3025,live,4,complete,0.64,1
14,inspect,30,opt,0,14,,0,10,batch2,3025,live,4,complete,0.64,1
15,not inspect,15,pess,40,0,65.0,1,15,batch2,3025,live,4,complete,0.64,0
16,not inspect,5,pess,40,1,65.0,1,15,batch2,3025,live,4,complete,0.64,0
17,inspect,0,pess,40,2,65.0,1,15,batch2,3025,live,4,complete,0.64,1
18,inspect,10,pess,30,3,65.0,1,15,batch2,3025,live,4,complete,0.64,1
19,inspect,20,pess,20,4,65.0,1,15,batch2,3025,live,4,complete,0.64,1
