sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,cost_type,SSE,LL,BIC,model_type,features
87,2118,joint,13,1101,Coop_Greed_Nash,0,0,0,0.413,0.413,0.196,0.0,1.9709999999999999,-0.34700000000000003,5.68,,SSE,4.297,-4.383,29.561,FeatureRL,CoGrRiNa
87,2118,joint,14,1110,Coop_Greed_Risk,0,0,0,0.34700000000000003,0.34700000000000003,0.28300000000000003,0.0,1.3980000000000001,1.646,2.6,,SSE,4.343,-4.723,30.241,FeatureRL,CoGrRiNa
87,2118,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.33399999999999996,0.33399999999999996,0.278,0.0,1.4680000000000002,0.32299999999999995,1.341,3.085,SSE,3.7319999999999998,0.126,24.701,FeatureRL,CoGrRiNa
88,2119,joint,1,0001,Nash,0,0,0,0.669,0.669,0.384,0.0,2.7689999999999997,,,,SSE,6.377999999999999,-17.02,46.518,FeatureRL,CoGrRiNa
88,2119,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,12.197000000000001,,,,SSE,8.113,-24.723000000000003,61.922,FeatureRL,CoGrRiNa
88,2119,joint,3,0011,Risk_Nash,0,0,0,0.01,0.01,0.055,0.0,-8.742,19.996,,,SSE,6.399,-17.127,50.89,FeatureRL,CoGrRiNa
88,2119,joint,4,0100,Greed,0,0,0,0.705,0.705,0.519,0.0,3.615,,,,SSE,2.55,12.32,-12.162,FeatureRL,CoGrRiNa
88,2119,joint,5,0101,Greed_Nash,0,0,0,0.884,0.884,0.318,0.0,5.254,1.8519999999999999,,,SSE,2.679,10.741,-4.846,FeatureRL,CoGrRiNa
88,2119,joint,6,0110,Greed_Risk,0,0,0,0.40299999999999997,0.40299999999999997,0.40299999999999997,0.0,3.353,0.332,,,SSE,3.891,-1.21,19.055,FeatureRL,CoGrRiNa
88,2119,joint,7,0111,Greed_Risk_Nash,0,0,0,0.359,0.359,0.368,0.0,3.9010000000000002,0.66,-0.17300000000000001,,SSE,3.826,-0.665,22.124000000000002,FeatureRL,CoGrRiNa
88,2119,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,9.649,,,,SSE,8.135,-24.809,62.096000000000004,FeatureRL,CoGrRiNa
88,2119,joint,9,1001,Coop_Nash,0,0,0,0.6659999999999999,0.6659999999999999,0.385,0.0,0.511,2.7230000000000003,,,SSE,6.357,-16.918,50.471000000000004,FeatureRL,CoGrRiNa
88,2119,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,9.728,12.225,,,SSE,8.076,-24.576,65.788,FeatureRL,CoGrRiNa
88,2119,joint,11,1011,Coop_Risk_Nash,0,0,0,0.01,0.01,0.055,0.0,2.033,-8.811,19.996,,SSE,6.36,-16.933,54.66,FeatureRL,CoGrRiNa
88,2119,joint,12,1100,Coop_Greed,0,0,0,0.956,0.956,0.42,0.0,0.765,4.645,,,SSE,2.318,15.366,-14.097000000000001,FeatureRL,CoGrRiNa
88,2119,joint,13,1101,Coop_Greed_Nash,0,0,0,0.6809999999999999,0.6809999999999999,0.47600000000000003,0.0,0.698,3.767,1.567,,SSE,2.404,14.209000000000001,-7.622999999999999,FeatureRL,CoGrRiNa
88,2119,joint,14,1110,Coop_Greed_Risk,0,0,0,0.431,0.431,0.409,0.0,0.524,3.361,0.38799999999999996,,SSE,3.7689999999999997,-0.192,21.178,FeatureRL,CoGrRiNa
88,2119,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.647,0.647,0.21600000000000003,0.0,0.934,6.586,1.1420000000000001,-0.039,SSE,3.7230000000000003,0.2,24.553,FeatureRL,CoGrRiNa
89,2123,joint,1,0001,Nash,0,0,0,0.161,0.161,0.218,0.0,3.346,,,,SSE,14.425999999999998,-43.246,98.969,FeatureRL,CoGrRiNa
89,2123,joint,2,0010,Risk,0,0,0,0.01,0.01,0.023,0.0,19.996,,,,SSE,15.030999999999999,-44.548,101.573,FeatureRL,CoGrRiNa
89,2123,joint,3,0011,Risk_Nash,0,0,0,0.01,0.01,0.03,0.0,5.4510000000000005,19.996,,,SSE,14.382,-43.146,102.928,FeatureRL,CoGrRiNa
