,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,features,fit_to,gaze,gaze_bias,inv_temp,model_descr,model_type,sub_ID,sub_ind
105,28.614,0.249,2.2840000000000003,2.2840000000000003,3.718,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.389,,,,,,,,,-0.109,0.389,-3.966,-2.905,,,,,CoHgShSgPd,joint,0,0.0,0.337,Game Types,FeatureRL,2141,106
106,16.73,6.191,1.88,1.88,3.088,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.491,,,,,,,,,1.925,1.041,-4.202,-2.173,,,,,CoHgShSgPd,joint,0,0.0,0.28800000000000003,Game Types,FeatureRL,2142,107
107,-7.276,18.194000000000006,1.89,1.89,2.122,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.043,,,,,,,,,2.572,4.569,-4.664,-2.255,,,,,CoHgShSgPd,joint,0,0.0,0.334,Game Types,FeatureRL,2143,108
108,70.453,-20.67,4.1110000000000015,4.1110000000000015,7.148,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.261,,,,,,,,,4.394,-2.344,1.711,-9.147,,,,,CoHgShSgPd,joint,0,0.0,0.18600000000000005,Game Types,FeatureRL,2144,109
109,54.198,-12.543,0.01,0.01,5.545,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,19.031,,,,,,,,,19.952,11.033,-11.723,-19.95,,,,,CoHgShSgPd,joint,0,0.0,0.054000000000000006,Game Types,FeatureRL,2145,110
110,37.201,-4.045,0.076,0.076,4.252,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.517,,,,,,,,,3.51,3.0860000000000003,-2.5780000000000003,-1.534,,,,,CoHgShSgPd,joint,0,0.0,0.339,Game Types,FeatureRL,2146,111
111,5.785,11.664,1.3869999999999998,1.3869999999999998,2.602,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.05,,,,,,,,,8.619,11.194,1.997,3.145,,,,,CoHgShSgPd,joint,0,0.0,0.244,Game Types,FeatureRL,2147,112
112,-59.514,44.313,0.01,0.01,0.938,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.496,,,,,,,,,19.963,19.964,-19.982,-8.277000000000001,,,,,CoHgShSgPd,joint,0,0.0,0.349,Game Types,FeatureRL,2150,113
113,68.97399999999999,-19.931,2.6260000000000003,2.6260000000000003,6.985,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.827,,,,,,,,,8.51,8.423,-0.504,-7.992000000000001,,,,,CoHgShSgPd,joint,0,0.0,0.117,Game Types,FeatureRL,2152,114
114,35.736,-3.312,0.01,0.01,4.155,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,9.812,,,,,,,,,19.914,14.788,3.452,-19.915,,,,,CoHgShSgPd,joint,0,0.0,0.038,Game Types,FeatureRL,2154,115
115,55.688,-13.288,0.816,0.816,5.675,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.637,,,,,,,,,4.091,1.947,-1.504,-1.208,,,,,CoHgShSgPd,joint,0,0.0,0.387,Game Types,FeatureRL,2156,116
116,-2.704,15.908,1.524,1.524,2.279,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.132,,,,,,,,,4.765,3.957,0.276,0.328,,,,,CoHgShSgPd,joint,0,0.0,0.369,Game Types,FeatureRL,2157,117
117,8.854,10.129,0.947,0.947,2.73,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-2.854,,,,,,,,,3.47,3.9,1.881,2.254,,,,,CoHgShSgPd,joint,0,0.0,0.627,Game Types,FeatureRL,2158,118
118,-19.538,24.325,4.563,4.563,1.7519999999999998,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.899,,,,,,,,,7.017,10.568,-1.624,-2.451,,,,,CoHgShSgPd,joint,0,0.0,0.092,Game Types,FeatureRL,2159,119
119,-14.923,22.018,2.71,2.71,1.883,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,8.953,,,,,,,,,-2.9560000000000004,-2.587,-9.954,-8.347999999999999,,,,,CoHgShSgPd,joint,0,0.0,0.162,Game Types,FeatureRL,2160,120
120,9.877,9.618,2.333,2.333,2.774,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.891,,,,,,,,,4.3039999999999985,5.422999999999999,-8.535,-6.561,,,,,CoHgShSgPd,joint,0,0.0,0.185,Game Types,FeatureRL,2161,121
121,72.646,-21.767,0.851,0.851,7.397,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.26,,,,,,,,,-0.909,-0.128,-2.363,-1.999,,,,,CoHgShSgPd,joint,0,0.0,0.426,Game Types,FeatureRL,2162,122
122,-36.711,32.912,0.621,0.621,1.34,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.785,,,,,,,,,3.94,4.613,-0.518,0.698,,,,,CoHgShSgPd,joint,0,0.0,0.35,Game Types,FeatureRL,2163,123
123,-65.94,47.526,0.7190000000000001,0.7190000000000001,0.848,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.335,,,,,,,,,2.8560000000000003,3.384,1.097,1.452,,,,,CoHgShSgPd,joint,0,0.0,0.58,Game Types,FeatureRL,2164,124
124,43.827,-7.358,1.238,1.238,4.715,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.261,,,,,,,,,2.654,2.672,0.307,0.287,,,,,CoHgShSgPd,joint,0,0.0,0.519,Game Types,FeatureRL,2165,125
125,13.291,7.91,0.8059999999999999,0.8059999999999999,2.926,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.623,,,,,,,,,0.508,0.91,-3.639,-3.149,,,,,CoHgShSgPd,joint,0,0.0,0.456,Game Types,FeatureRL,2166,126
126,25.807,1.652,0.779,0.779,3.5580000000000003,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.226,,,,,,,,,2.507,2.26,-1.4340000000000002,-2.147,,,,,CoHgShSgPd,joint,0,0.0,0.429,Game Types,FeatureRL,2168,127
127,50.768,-10.828,1.262,1.262,5.256,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.8439999999999985,,,,,,,,,1.044,-6.175,-6.507999999999999,-8.792,,,,,CoHgShSgPd,joint,0,0.0,0.305,Game Types,FeatureRL,2169,128
128,8.341000000000001,10.386,2.563,2.563,2.709,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.204,,,,,,,,,0.126,-0.056,-2.61,-4.0710000000000015,,,,,CoHgShSgPd,joint,0,0.0,0.297,Game Types,FeatureRL,2170,129
129,18.444000000000006,5.334,1.989,1.989,3.172,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.022,,,,,,,,,5.482,1.646,-1.871,-6.379,,,,,CoHgShSgPd,joint,0,0.0,0.243,Game Types,FeatureRL,2171,130
130,81.008,-25.948,0.735,0.735,8.43,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.675,,,,,,,,,-4.15,-3.666,-6.081,-7.332000000000002,,,,,CoHgShSgPd,joint,0,0.0,0.727,Game Types,FeatureRL,2174,131
131,64.23,-17.559,1.569,1.569,6.4860000000000015,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.365,,,,,,,,,5.5939999999999985,3.51,1.166,2.607,,,,,CoHgShSgPd,joint,0,0.0,0.6579999999999999,Game Types,FeatureRL,3005,132
132,36.563,-3.725,1.214,1.214,4.209,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.194,,,,,,,,,-0.101,-0.73,-6.214,-5.796,,,,,CoHgShSgPd,joint,0,0.0,0.366,Game Types,FeatureRL,3006,133
133,54.956,-12.922,3.307,3.307,5.6110000000000015,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.718,,,,,,,,,4.384,3.699,2.176,-1.482,,,,,CoHgShSgPd,joint,0,0.0,0.244,Game Types,FeatureRL,3008,134
134,44.059,-7.473,0.3,0.3,4.732,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.547,,,,,,,,,6.955,10.169,0.329,-4.244,,,,,CoHgShSgPd,joint,0,0.0,0.261,Game Types,FeatureRL,3009,135
135,-8.828,18.97,4.337,4.337,2.071,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.162000000000001,,,,,,,,,-1.2009999999999998,-2.61,-11.879,-9.199,,,,,CoHgShSgPd,joint,0,0.0,0.106,Game Types,FeatureRL,3011,136
136,27.357,0.878,1.073,1.073,3.646,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.736,,,,,,,,,1.622,1.7519999999999998,-1.6840000000000002,-1.08,,,,,CoHgShSgPd,joint,0,0.0,0.648,Game Types,FeatureRL,3012,137
137,29.931,-0.409,1.208,1.208,3.795,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.6,,,,,,,,,0.32299999999999995,-0.818,-2.95,-4.737,,,,,CoHgShSgPd,joint,0,0.0,0.201,Game Types,FeatureRL,3013,138
138,37.055,-3.972,0.66,0.66,4.242,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.115,,,,,,,,,3.622,0.818,-1.073,-0.32,,,,,CoHgShSgPd,joint,0,0.0,0.393,Game Types,FeatureRL,3016,139
139,73.605,-22.246,0.171,0.171,7.508999999999999,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.5219999999999998,,,,,,,,,-1.331,-1.554,-1.912,-1.888,,,,,CoHgShSgPd,joint,0,0.0,2.087,Game Types,FeatureRL,3017,140
140,15.626,6.7429999999999986,7.411,7.411,3.035,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.914,,,,,,,,,9.96,-10.041,-3.474,-14.059,,,,,CoHgShSgPd,joint,0,0.0,0.103,Game Types,FeatureRL,3018,141
141,9.072,10.02,3.227,3.227,2.74,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.877,,,,,,,,,-1.6130000000000002,-3.709,-2.888,-6.69,,,,,CoHgShSgPd,joint,0,0.0,0.59,Game Types,FeatureRL,3019,142
142,48.212,-9.55,1.048,1.048,5.05,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.236,,,,,,,,,3.384,4.8180000000000005,-0.473,1.4780000000000002,,,,,CoHgShSgPd,joint,0,0.0,0.362,Game Types,FeatureRL,3020,143
143,51.94,-11.414,1.389,1.389,5.353,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.244,,,,,,,,,1.215,1.642,-1.887,-1.783,,,,,CoHgShSgPd,joint,0,0.0,0.415,Game Types,FeatureRL,3021,144
144,27.875,0.618,1.676,1.676,3.675,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.994,,,,,,,,,7.45,6.377999999999999,-5.2879999999999985,-0.969,,,,,CoHgShSgPd,joint,0,0.0,0.196,Game Types,FeatureRL,3022,145
145,84.439,-27.664,0.069,0.069,8.894,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.469,,,,,,,,,3.16,4.791,-1.584,-1.214,,,,,CoHgShSgPd,joint,0,0.0,0.13,Game Types,FeatureRL,3023,146
146,7.241,10.936,0.56,0.56,2.662,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.344,,,,,,,,,1.517,1.188,-0.601,-1.007,,,,,CoHgShSgPd,joint,0,0.0,0.755,Game Types,FeatureRL,3024,147
147,23.107,3.002,0.01,0.01,3.411,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,12.83,,,,,,,,,19.865,9.492,-19.844,-18.99,,,,,CoHgShSgPd,joint,0,0.0,0.045,Game Types,FeatureRL,3026,148
148,35.15,-3.019,0.938,0.938,4.118,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.596,,,,,,,,,2.766,-2.531,-2.126,-3.994,,,,,CoHgShSgPd,joint,0,0.0,0.588,Game Types,FeatureRL,4000,149
149,30.409,-0.648,0.7829999999999999,0.7829999999999999,3.823,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.751,,,,,,,,,0.036000000000000004,1.584,-6.395,-4.712,,,,,CoHgShSgPd,joint,0,0.0,0.295,Game Types,FeatureRL,4001,150
0,81.242,-1.112,0.01,0.01,3.879,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,5.51,-2.628,13.064,-8.311,-0.459,4.842,15.207,-9.088,-1.959,5.698,14.122,-16.637,-6.254,17.676,13.08,-6.924,-17.505,CoST,joint,0,0.0,0.071,Games,FeatureRL,2003,1
1,64.942,7.0379999999999985,0.01,0.01,3.007,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.705,6.964,2.415,-14.591,-2.026,15.2,14.886,-6.938,-11.979,5.595,7.49,-1.372,-2.037,8.082,3.533,-3.711,-13.187,CoST,joint,0,0.0,0.151,Games,FeatureRL,2004,2
2,51.50100000000001,13.759,0.01,0.01,2.437,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.338,2.613,11.794,-4.329,-16.555999999999994,0.631,10.107,-3.458,-10.268,5.297999999999999,1.612,-6.098,-17.976,13.845,2.62,-15.86,-19.564,CoST,joint,0,0.0,0.114,Games,FeatureRL,2005,3
3,40.02,19.499,0.01,0.01,2.037,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.474,4.662,1.789,-5.015,-5.9270000000000005,3.971,3.967,-8.355,-5.311,5.416,1.786,-0.411,0.39,6.678,2.0780000000000003,-3.606,-4.442,CoST,joint,0,0.0,0.19,Games,FeatureRL,2006,4
4,109.731,-15.356,0.54,0.54,6.0539999999999985,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.478,3.765,0.329,-2.204,0.799,1.889,0.846,-1.636,-2.217,0.087,3.018,-4.3580000000000005,-0.211,1.699,4.9689999999999985,-1.951,-0.386,CoST,joint,0,0.0,0.49,Games,FeatureRL,2008,5
5,58.70399999999999,10.157,0.01,0.01,2.728,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.943,15.424,8.251,-1.398,1.3130000000000002,9.446,12.112,-1.841,0.382,-5.018,-4.069,-5.9860000000000015,-12.601,2.24,-0.062,-4.556,-2.727,CoST,joint,0,0.0,0.112,Games,FeatureRL,2009,6
6,63.295,7.862,0.441,0.441,2.931,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.457,3.007,3.4410000000000003,0.18,1.878,2.375,1.1,-1.34,-4.756,2.855,1.545,0.984,0.529,2.754,3.297,3.651,-1.087,CoST,joint,0,0.0,0.443,Games,FeatureRL,2011,7
7,63.505,7.7570000000000014,0.146,0.146,2.94,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-1.402,7.664,3.494,1.7719999999999998,-0.191,8.458,8.527000000000001,-3.896,-3.229,5.707000000000002,4.972,4.897,0.373,6.874,7.015,5.585,-1.6269999999999998,CoST,joint,0,0.0,0.17800000000000002,Games,FeatureRL,2013,8
8,122.04,-21.511,0.01,0.01,7.337999999999999,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.248,8.377,0.272,-7.825,-7.41,19.884,7.856,0.253,0.643,0.251,7.296,-19.424,0.247,0.224,-6.744,0.239,-18.208,CoST,joint,0,0.0,0.112,Games,FeatureRL,2014,9
9,89.399,-5.19,0.01,0.01,4.4060000000000015,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-2.386,11.859000000000002,11.855,10.405,-9.353,11.114,14.145,-6.34,-7.0870000000000015,5.6629999999999985,4.332,4.34,-11.866,6.977,8.323,-3.544,-8.603,CoST,joint,0,0.0,0.077,Games,FeatureRL,2015,10
10,86.11,-3.5460000000000003,0.01,0.01,4.186,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-1.783,-0.8740000000000001,3.375,-4.169,2.84,14.833,11.362,-5.331,-9.117,12.687,10.722,0.727,-19.962,10.109,3.372,-4.175,-9.111,CoST,joint,0,0.0,0.095,Games,FeatureRL,2016,11
11,62.76600000000001,8.126,0.01,0.01,2.906,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.346,5.0680000000000005,1.304,5.066,-9.753,13.595,-2.34,-2.34,-9.75,13.595999999999998,18.916,-2.341,-18.274,-2.343,5.07,-2.341,-2.34,CoST,joint,0,0.0,0.069,Games,FeatureRL,2019,12
12,59.93899999999999,9.54,0.355,0.355,2.781,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.372,3.229,3.5380000000000003,-0.165,-3.284,1.905,2.946,-3.483,-2.733,3.0,3.64,-4.018,-3.242,3.509,4.056,-3.922,-2.286,CoST,joint,0,0.0,0.483,Games,FeatureRL,2020,13
13,40.393,19.313,0.01,0.01,2.049,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.946,15.678,1.575,-2.94,9.25,6.149,15.664,19.044,1.575,6.144,-19.914,-1.4380000000000002,-8.976,-16.714000000000002,3.095,-10.498,-2.942,CoST,joint,0,0.0,0.033,Games,FeatureRL,2021,14
14,65.722,6.649,0.477,0.477,3.044,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.88,6.028,2.369,4.714,-9.262,9.209,5.144,-3.168,-5.4929999999999986,1.2919999999999998,5.751,-5.226,-6.085,5.83,6.523,-8.503,-3.315,CoST,joint,0,0.0,0.262,Games,FeatureRL,2022,15
15,85.30799999999998,-3.145,1.001,1.001,4.134,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.8190000000000001,1.714,2.509,-1.589,-2.063,5.1110000000000015,-0.939,-1.226,0.247,2.583,3.908,-0.867,-3.266,4.617,2.926,0.921,-1.5119999999999998,CoST,joint,0,0.0,0.287,Games,FeatureRL,2023,16
16,73.84899999999998,2.585,0.993,0.993,3.4560000000000004,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.541,4.932,3.691,1.283,-0.5589999999999999,4.7330000000000005,4.971,1.255,-0.413,5.235,4.288,-3.758,0.943,5.501,3.157,-0.362,0.029,CoST,joint,0,0.0,0.5329999999999999,Games,FeatureRL,2024,17
17,74.023,2.498,0.01,0.01,3.465,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.073,16.03,13.49,-1.315,-9.159,11.41,12.755999999999998,1.172,-5.657,0.34600000000000003,1.587,-12.205,-15.262,12.755,1.176,-0.077,-4.298,CoST,joint,0,0.0,0.121,Games,FeatureRL,2025,18
18,-1.398,40.209,0.01,0.01,1.0659999999999998,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,19.892,14.908,15.419,-4.397,-9.339,16.295,16.862000000000002,5.763,-13.936,-3.055,4.291,-4.419,-15.359000000000002,15.347,5.2189999999999985,4.421,-5.457000000000002,CoST,joint,0,0.0,0.175,Games,FeatureRL,2026,19
19,26.898000000000003,26.06,0.168,0.168,1.659,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.7070000000000001,2.396,2.362,-1.979,-1.909,2.392,0.7490000000000001,0.769,-3.539,2.322,2.853,-3.5660000000000003,0.727,2.39,0.8390000000000001,-0.5720000000000001,-1.731,CoST,joint,0,0.0,0.369,Games,FeatureRL,2027,20
20,27.094,25.962,0.01,0.01,1.665,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.799,17.524,2.775,-11.424,-14.758,0.8270000000000001,8.789,-3.158,-5.1629999999999985,16.358,5.769,-5.164,-14.762,10.878,4.737,-4.166,-15.937,CoST,joint,0,0.0,0.051,Games,FeatureRL,2029,21
21,90.211,-5.596,0.01,0.01,4.463,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.318,19.451,11.833,-11.017,-4.79,9.486,10.235,-2.333,-0.858,-0.855,-9.9,-7.791,-16.108,0.652,3.2710000000000004,-13.407,-14.048,CoST,joint,0,0.0,0.102,Games,FeatureRL,2030,22
22,60.295,9.362,3.162,3.162,2.7960000000000003,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.661,2.575,4.055,-1.4,0.079,7.354,6.433,1.027,-5.034,8.423,-1.264,-1.714,-8.959,1.226,6.716,-4.802,-2.326,CoST,joint,0,0.0,0.152,Games,FeatureRL,2031,23
23,135.067,-28.024,0.01,0.01,8.995,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-2.945,19.815,1.6469999999999998,3.382,-3.403,9.797,2.076,10.307,-18.833,2.076,1.644,1.211,3.817,7.856,11.363,1.202,1.644,CoST,joint,0,0.0,0.115,Games,FeatureRL,2032,24
24,52.574,13.223,1.49,1.49,2.479,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,5.516,7.44,6.454,-9.449,-2.174,0.789,2.15,-6.9,-11.394,3.563,2.931,-1.18,-8.516,3.71,2.354,-2.485,-6.05,CoST,joint,0,0.0,0.163,Games,FeatureRL,2033,25
25,46.985,16.017,0.01,0.01,2.271,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.421,6.884,10.729,-4.961,-6.3020000000000005,5.46,12.059,-6.7639999999999985,-9.259,-0.418,1.599,-8.225,-8.224,6.879,6.882999999999999,-8.22,-11.572,CoST,joint,0,0.0,0.124,Games,FeatureRL,2034,26
26,88.38600000000002,-4.684,3.548,3.548,4.338,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.993,6.97,5.5,0.423,-5.9270000000000005,3.006,4.385,0.942,-5.206,0.4270000000000001,1.083,-0.46,-1.87,-1.596,7.386,-0.215,-4.81,CoST,joint,0,0.0,0.329,Games,FeatureRL,2035,27
27,132.547,-26.764,0.01,0.01,8.647,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.4330000000000003,-8.424,-10.189,9.232,-7.856,19.415,-1.365,7.864,5.334,-5.1,-12.068,7.212999999999999,-13.411,-0.833,-14.103,4.15,-4.561,CoST,joint,0,0.0,0.094,Games,FeatureRL,2037,28
28,81.643,-1.3119999999999998,0.565,0.565,3.904,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.956,0.103,5.568,0.309,-7.276,5.131,-0.08199999999999999,-3.0010000000000003,-3.657,-3.4160000000000004,0.601,-6.7620000000000005,-6.982,0.113,0.382,-3.629,5.01,CoST,joint,0,0.0,0.163,Games,FeatureRL,2039,29
